# D_real	D_model
1681.0815	1630.7572
1955.4115	2063.2797
1528.8057	1520.5367
1818.7498	1866.7517
1368.8674	1527.2799
1835.6051	1909.5363
1522.0194	1435.6483
1331.3996	1395.8044
1515.7219	1662.4371
1704.6841	1622.8105
1117.2793	1122.2125
1629.0025	1712.3081
1400.6716	1450.1696
1900.4205	1793.4882
1685.6026	1646.0097
2262.6339	2401.1097
1214.6246	1166.5998
1463.5337	1361.0015
1990.1173	1957.0419
2133.4221	2153.2661
2259.9704	2023.8137
2002.4655	1834.9798
1170.9385	1079.2789
1780.3986	1723.3630
2982.2735	2800.9170
2572.7909	2300.4591
1644.2074	1700.7816
2251.9352	1954.9161
1843.4028	1763.3485
2418.4770	2172.0051
2559.9326	2336.9630
1621.0975	1604.4778
2071.5755	1885.0570
2078.5117	1864.7708
1813.9655	1640.9735
2135.5646	1958.6633
1915.8531	1809.9503
1286.1194	1211.0149
2098.8094	2038.2995
1293.1469	1204.6888
1653.8791	1503.9834
806.3157	839.5064
1285.0198	1409.7294
1152.3307	1066.1618
1005.1632	1179.2023
1475.3667	1644.0973
1394.0631	1269.3242
1628.1591	1479.1863
990.1727	969.8252
1497.8955	1418.6776
1607.3139	1516.3123
1699.7026	1605.4557
1729.1836	1646.1710
1313.5612	1363.5923
1130.0509	1100.0591
1235.6205	1274.5819
1113.3342	1079.3350
1692.9897	1686.7893
1112.6262	1183.5599
1520.0326	1529.9183
1268.3497	1185.2839
1292.0921	1371.1477
1088.4732	1057.7419
964.5455	951.3217
1321.3240	1324.3104
1201.3942	1260.1774
1137.9943	1140.3473
1264.2820	1258.2369
1556.4019	1586.1475
1660.8137	1655.0085
1084.9959	1163.7994
1067.3547	1091.6016
1161.9966	1209.8401
1258.4045	1206.3287
844.1398	833.1320
898.4910	916.0557
1534.3409	1544.0913
2198.9939	2003.9399
1784.7580	1933.1107
1608.4235	1685.4424
1388.3822	1344.2429
2071.9923	2240.2565
1849.4448	1785.7626
1973.1267	2068.1252
1199.6299	1217.1068
1544.3898	1653.7064
2018.9648	1924.6958
2130.2570	2316.9629
1068.2818	1074.5953
1234.2224	1322.8261
2101.1849	2177.0044
1386.1133	1454.4607
1741.5384	1930.6597
1506.2108	1354.2947
1613.4671	1664.5516
1967.2572	1990.6896
1008.5480	923.0119
1419.0987	1510.5900
1586.0249	1444.0748
1493.3804	1326.7675
795.3590	765.9563
2329.6186	2230.1370
1037.7456	994.3370
1361.8568	1620.6841
1327.7925	1188.5293
1295.2590	1162.4031
1377.4266	1263.4516
972.1281	989.8808
956.8244	906.0039
1495.4742	1480.6073
1414.7830	1319.1990
1276.9178	1390.3794
1414.1195	1406.1703
1538.9081	1419.1022
1338.8771	1263.0008
923.2849	879.1530
2054.0360	1879.0000
1175.7019	1223.1889
1495.8025	1472.7624
1204.3928	1074.1378
1406.5600	1294.1518
1891.0986	1807.8819
1062.0254	1108.9346
1656.4854	1619.5126
2600.6824	2622.0481
1488.0649	1291.9942
1563.1132	1549.5783
1178.8130	1044.6674
1815.2118	1674.7815
1143.2874	1171.3394
1479.1281	1350.8320
1275.3933	1149.3302
1272.6881	1189.4373
1658.5277	1478.9327
1435.2355	1291.1437
1528.6975	1400.8133
1298.1695	1322.6061
1304.0422	1421.8330
1323.6147	1187.4110
1062.8339	1118.0702
1067.8324	1077.3797
1579.2223	1569.7943
882.1961	935.9343
1548.8609	1676.7152
1292.9807	1546.0327
1318.8840	1585.4252
1111.8071	1224.4043
1226.2720	1296.8176
1227.1353	1151.5520
1909.2606	2103.4224
1707.3380	1807.6446
1627.5273	1640.8867
1896.6394	1980.5749
1036.1052	1108.3614
1530.7002	1455.8970
1290.9330	1536.8510
1173.0908	1317.8513
1340.4607	1362.5399
1114.0848	1133.9810
1663.9450	1550.9678
2203.4598	2220.9611
1388.1869	1451.1578
1804.9839	1681.2070
1528.9477	1455.4144
1443.9488	1348.0953
1635.5608	1587.8306
1399.4313	1574.8482
1585.1161	1507.4568
1562.2385	1526.3794
1844.7114	1996.7060
1597.6379	1542.1667
1239.7443	1310.4015
1487.3930	1552.1885
1471.3562	1402.6532
1401.3276	1306.1114
1103.1210	1130.6326
1529.6826	1350.4836
1717.5587	1505.3335
1469.8292	1346.7602
1003.7868	966.4507
1142.0788	1111.0657
1116.9467	1050.8049
1251.4599	1166.4004
1209.8264	1137.8062
1245.1871	1271.3815
884.4343	841.3691
1310.2156	1359.6981
1232.5125	1203.3561
1221.1486	1133.8757
1208.6526	1157.4308
821.5778	818.0348
1338.7741	1301.6025
1735.2426	1622.1628
2048.7960	2203.4936
1701.5813	1554.2754
2479.0486	2367.0156
1992.1905	1855.1221
1709.6473	1527.2204
1912.7906	1800.0925
1535.6881	1503.0985
1777.4274	1543.3733
2044.7501	1825.8163
1728.2636	1541.7623
1701.7517	1586.6005
1158.2435	1187.9899
1924.6620	1695.1941
2098.0319	1802.4361
2029.9522	1923.3999
2271.0680	2106.9748
1074.8456	986.5348
1622.1267	1548.9477
1143.4745	1063.5098
2365.5386	2147.6436
2099.5938	2345.7790
1169.2305	1090.2990
1271.0000	1159.6280
1194.7761	1188.3156
1388.9762	1383.3600
998.5384	1054.7858
1284.4536	1278.6329
1391.6551	1647.1163
1323.0873	1434.0718
814.9908	783.3275
1264.1044	1381.8517
1202.8786	1319.1668
1486.8601	1663.2384
1287.4521	1545.6229
1299.7761	1735.6333
1840.5659	1898.1931
1049.4298	1041.5892
1089.6867	1292.9180
1438.5673	1476.2656
1460.0949	1815.4198
1403.9245	1724.2912
1156.1094	1072.6952
1405.5213	1443.1874
997.9269	1003.7131
1148.3401	1284.0502
965.2362	1039.0053
1276.4979	1293.8671
1148.3318	1205.4265
1091.5329	1225.8528
1032.4699	1128.1157
1433.4696	1381.0916
1046.2093	1262.8595
1467.5258	1396.0093
1664.6645	1668.4748
873.9010	796.3015
2526.9108	2406.1226
1085.3944	1153.4552
2098.7151	1902.3362
1259.9829	1230.8956
1441.6393	1403.6282
1088.5229	1078.2528
1368.3497	1285.0471
1272.2928	1142.8141
1143.2764	1060.7889
864.7132	823.5253
2064.4968	1788.2472
1057.5873	1008.7289
1364.9853	1189.3666
796.2424	709.5604
1682.7706	1587.0454
1021.8077	1074.5339
1050.3295	1002.9382
1306.3181	1254.6928
1137.9591	1089.8353
764.3226	692.1394
1979.4795	1673.3942
1172.1024	1086.9986
1465.3491	1344.8078
1236.9826	1056.8950
1490.6281	1560.3913
1747.2490	1812.0949
1494.4072	1418.5478
1423.7314	1240.2790
1025.6973	1001.0140
1290.1849	1322.2061
1476.9414	1551.2853
2359.4402	2413.8608
1118.1409	1030.2257
1963.4775	1928.9881
2503.3555	2625.6119
1091.6620	1136.9332
2569.8685	2410.5985
1984.1842	2221.2904
1672.1223	1715.0149
2243.2289	2516.6714
1447.8318	1500.1600
1660.8281	1649.4384
1580.7384	1458.4855
835.5184	784.2066
1784.7263	1909.8175
1311.5956	1193.9891
1879.9415	1961.9870
1186.6103	1064.7479
1456.0838	1526.5648
994.0216	875.7317
974.8251	1022.6779
1245.9823	1103.1546
1044.9316	961.8742
740.5329	725.0407
1359.2803	1304.8467
1831.4016	1603.6084
2034.5348	1969.4093
1277.5426	1161.6738
1506.2941	1512.0456
1331.4950	1146.4048
2409.8220	2241.4654
2361.4625	2313.2030
2554.7102	2483.4514
1426.5493	1412.6967
1174.3777	1140.5262
1754.5988	1831.6673
1558.6626	1413.7567
1346.7776	1194.7883
1901.2180	1784.6899
1212.7790	1205.2693
1244.4216	1475.1573
1378.8589	1443.3298
970.9722	881.3847
1169.5991	1055.6273
971.3444	984.3287
1434.9962	1533.3470
1153.3967	1029.3032
932.9218	939.6308
1179.8898	1146.1265
2250.2818	2158.2674
871.3696	816.0656
1259.5170	1117.5929
1493.7493	1456.6685
1937.2625	1777.3551
1313.7328	1459.2964
1365.4886	1465.7882
1635.3749	1478.6764
1959.5499	1693.8991
1751.0959	1828.8064
1565.6545	1559.4614
1276.0462	1332.2117
1680.3556	1569.4767
1505.8433	1465.2058
1403.0927	1461.3265
1124.3256	1088.3014
1975.9059	1815.4762
1905.0499	1799.9861
1710.2590	1516.6588
1822.5084	1807.0100
1670.5906	1464.2640
1153.9146	1290.7653
1554.8469	1355.9712
1350.8294	1357.3680
1399.6546	1190.7829
1250.7002	1183.1602
2138.3054	2134.1884
1117.4516	1038.9629
1676.3544	1448.5424
1321.8744	1228.0480
2338.7790	2213.7148
1257.1130	1106.4565
1540.6122	1433.2013
1389.7205	1389.1037
903.5358	839.7654
950.2910	951.5004
1682.0803	1541.6592
867.1655	864.1713
1148.6849	1243.8163
1174.7127	1213.8777
1329.2035	1336.4726
1548.0459	1710.6589
1396.6274	1500.8834
1379.9413	1366.7926
1191.4286	1127.4378
1840.8327	1663.5510
1738.4784	2057.0834
1295.1324	1355.1454
1408.3284	1305.7856
934.2617	924.5556
984.0112	1009.8401
749.3677	798.1397
1463.5570	1382.5520
1125.3524	1097.0570
1534.1558	1436.8406
1735.0153	2211.7791
1711.1663	1632.0576
1130.7785	1283.3250
1294.3775	1637.7350
798.5142	803.2185
1452.1880	1428.6585
1678.6465	1712.0599
1669.6610	2095.5734
1714.4422	1682.6592
1243.0394	1157.2969
1689.4434	1575.4015
1377.5191	1290.2659
1702.5816	1701.4012
1277.1703	1505.3405
838.9875	852.0980
1849.2304	1892.0523
1606.1743	1498.0197
1314.1644	1196.8049
2458.4668	2368.6642
1279.2850	1267.7646
861.3803	867.7713
1284.4353	1449.7724
1165.6256	1291.3690
1734.9101	1619.3054
959.5322	957.3119
1206.2753	1296.6561
1752.2794	1652.2397
1652.2615	1549.3331
916.8931	879.8221
1056.6688	1021.5155
1452.2799	1537.5646
1906.5367	1799.5661
1576.8922	1535.2423
1821.9297	1694.6395
1310.2946	1288.0151
1764.9717	1684.3833
1974.7271	1994.3605
1737.0918	1668.4664
1892.1757	1780.6690
1866.2232	1850.6150
1719.8366	1845.7186
2108.4677	1978.1476
1629.0387	1659.7590
1869.7473	1724.4680
1834.8975	1671.5035
1732.9769	1674.8457
1469.3029	1361.7173
833.0432	879.8409
1199.9104	1235.5246
1251.7176	1334.3459
1327.4404	1242.6263
1122.3382	1132.2650
1315.4072	1234.6599
1229.4259	1172.0043
1596.8823	1497.3146
1777.1055	1636.6903
852.8142	964.5699
1309.5934	1267.0734
909.6296	898.4492
1376.0701	1481.1394
1315.8199	1338.1091
737.8862	787.8306
1148.3288	1132.6880
1265.4801	1284.8105
1459.8914	1720.2107
1277.8024	1301.2294
1071.0551	1164.1147
1554.6382	1826.8473
1558.9759	1742.5358
1105.3266	1127.0550
1661.1990	1633.6879
1506.5587	1523.1911
1485.3158	1501.8325
1313.6034	1544.5452
1886.1800	1908.7483
1995.4994	2123.0280
1189.2401	1456.4000
1060.4659	1050.4318
1139.6337	1261.9727
1819.1591	1716.2057
1806.5929	1692.7806
1781.9066	1685.2982
1074.0256	1070.3971
1556.3476	1877.2797
1496.5891	1510.2010
887.4672	890.1241
1981.9735	1885.1711
1231.8397	1284.8039
902.4821	985.4106
1225.9560	1175.0596
1408.0547	1535.6806
1711.2154	1654.6075
1203.3291	1471.0826
1133.4262	1176.3040
1251.8251	1368.6095
694.2528	739.6932
1074.0959	1181.5879
1032.4708	1057.8478
903.4927	898.1481
1008.1612	1049.1687
1095.3365	1038.9269
1846.8747	1720.4485
1836.7686	1843.6740
1503.5594	1388.0007
1309.3208	1358.5371
839.6630	766.8044
1458.2678	1379.5702
1233.9117	1257.1563
2059.5179	2131.0317
1761.7085	1833.5468
1013.3780	1128.8574
1551.0806	1465.3863
974.0760	1142.5213
1346.7167	1506.1906
1202.5685	1348.2318
1165.8894	1167.8078
937.5052	950.4467
1154.5679	1074.3058
2206.2656	2367.1971
947.2877	966.7476
1774.4351	2248.8766
1812.7049	1952.6672
1336.0442	1491.5991
1149.5838	1200.5790
1490.2694	1603.1928
1126.0520	1179.6275
1319.9856	1515.5883
1424.0207	1589.4851
1476.1758	1507.4415
1546.6431	1484.5144
1530.4931	1487.7268
1656.7015	1800.9392
1534.3751	1428.4236
1613.3831	1570.3525
1505.8997	1418.6532
1234.3156	1209.0480
1630.2129	1546.9224
998.3401	997.7580
1681.1136	1698.3692
1511.5049	1533.5120
1473.5271	1500.3550
2338.2228	2598.3173
1309.2284	1383.3040
1601.0490	1538.4762
1923.9888	1738.0026
1549.2695	1503.9096
1355.3110	1344.3820
1764.4410	1996.2778
1583.3922	1418.2151
2105.3083	1973.5050
963.1412	922.3134
906.6328	871.8446
1028.0832	925.1546
1300.5949	1256.3877
1326.6171	1178.8893
929.3089	918.8868
1047.4283	927.0636
1121.0709	1062.8885
1203.2647	1076.0065
1423.9294	1326.7577
1334.7824	1375.6646
1348.4013	1351.0159
1161.9639	1312.2054
1090.1193	1285.2432
1285.7492	1396.1415
1277.2560	1361.0650
1313.0331	1368.8696
1120.1415	1339.5081
1605.6749	1795.4621
1139.5885	1190.7922
1306.7058	1347.2123
2597.7302	2434.0622
1622.0034	1699.4987
2412.2670	2181.8971
1794.3152	1661.6188
2249.0031	2015.8130
2056.6614	1985.9330
1829.8309	1877.6376
1037.0921	1014.3599
1882.2303	1801.8127
2464.1179	2205.4931
3094.0950	3100.2193
2104.4272	2004.1392
1429.3631	1529.7049
2319.3497	2177.5055
2408.3013	2324.9301
2161.6690	1909.3028
2059.2642	1879.5340
1635.4269	1687.3778
1850.3002	1847.5646
1017.6566	1077.4883
1348.5540	1585.0066
2321.6412	2183.9847
1648.0464	1508.8910
2298.1786	2214.1628
2684.0386	2703.6168
2398.8439	2346.0578
1340.1601	1351.8702
2128.3172	2096.2357
2345.1987	2213.9302
1343.6369	1538.7358
987.8370	942.6044
1326.7683	1172.8397
1139.6815	1028.1936
1130.6794	993.1873
2254.9863	2127.5979
1642.8676	1407.4139
1324.4048	1135.2960
1388.1156	1276.5986
1365.7423	1294.8332
1439.7135	1237.1730
898.3657	852.5761
1675.7634	1600.5905
1548.4773	1498.4429
1731.2510	1576.5186
832.3215	782.1656
1231.5973	1264.3310
1352.0059	1196.2048
1126.1829	1025.1171
2624.9324	2704.9856
1014.0577	1133.5480
1236.6669	1203.8393
1141.5143	1088.4930
1405.6938	1377.3162
1272.2095	1331.4766
1196.9883	1193.1622
1379.7909	1373.7183
1107.0547	1028.0768
1496.5724	1648.7550
941.1222	910.9182
1542.3122	1513.0588
1138.5258	1095.6386
934.5930	892.4718
479.1524	476.1649
1102.5557	1082.1303
837.9905	772.8971
1518.3221	1496.3332
924.7638	825.3193
1040.6070	1014.0133
1614.3748	1612.1864
1710.5955	1638.7041
1680.7826	1532.9935
2120.7204	1939.4582
1629.6107	1539.6740
978.7431	990.3499
1398.4316	1410.4439
1455.0285	1508.9907
1650.2033	1608.0466
1900.6715	1778.8111
1627.1085	1386.9308
1786.6567	1699.8753
1196.5396	1289.5243
989.5671	924.5091
1373.6830	1503.4228
2063.3914	2199.1066
2300.4428	2262.2918
1158.6842	1170.1620
972.9096	914.4638
1153.8813	1109.7414
1410.1163	1450.4913
1420.5717	1431.6864
1149.9278	1088.6074
1694.1485	1931.5398
1234.8567	1206.8985
890.1045	792.4500
1991.4934	1891.2395
1025.8533	1138.3642
1453.3702	1386.4119
940.5536	876.7172
1198.9170	1135.9943
1286.4346	1259.3173
1403.5911	1449.3961
1428.2542	1313.8843
1975.2752	2335.9927
1260.4360	1173.4552
1200.1925	1294.2071
1397.6087	1413.7988
1816.6078	1683.7663
1346.6161	1336.6342
1744.7805	1619.0865
1642.2086	1599.6118
1168.4284	1259.8036
1158.3070	1187.2990
2866.5280	2803.2672
1491.1962	1759.9920
871.0603	892.9384
1635.4672	1691.3279
1502.4447	1691.6323
936.3301	1004.5093
1158.4926	1264.2346
1126.6472	1240.2560
1262.1505	1151.9201
2338.5530	2306.1869
1285.8927	1465.3590
1377.8490	1349.9563
1219.2801	1157.1080
1317.0782	1184.0925
1282.9525	1166.1025
1639.5140	1580.3727
1097.3158	1132.8932
2064.7533	1864.3948
1836.4882	1668.5242
1227.5256	1254.7279
1584.0502	1592.5577
1872.8542	1828.6624
1744.3767	1650.1933
1625.0520	1721.2737
1813.0532	1723.5371
1898.9271	1695.7453
1531.6109	1524.8662
1524.1027	1607.8134
1508.2201	1506.9297
949.9837	922.5990
1669.3607	1760.2133
1035.5873	1000.7547
2029.6615	1871.3183
1241.6606	1083.8090
1262.7054	1130.1367
1131.7341	1120.1424
1455.3639	1275.8942
814.4434	843.2592
1820.2956	1669.8641
1937.2535	1777.6465
2466.8956	2403.9877
1865.4235	1801.1702
2756.3659	2746.0777
2108.0422	1913.8845
1556.9518	1675.8064
2288.7280	2201.8572
1729.9532	1561.2681
2343.2194	2156.0795
1046.0793	1050.6298
2212.4877	2212.6575
1241.8345	1110.5985
952.4983	898.8737
1224.0629	1094.4647
1052.6182	982.6454
1111.3834	1069.2722
1506.0299	1274.6960
1254.5979	1121.2185
985.9087	966.4005
1272.6535	1295.0000
1397.8741	1405.0726
1315.9487	1479.2880
1844.2833	1616.4681
1193.3340	1038.7594
1113.1981	1057.6181
1236.1663	1189.9727
1720.8794	1488.2066
1372.7469	1245.6500
928.8041	861.1649
1775.3335	1584.1701
1413.8769	1370.7863
1313.2787	1205.2253
1497.0618	1782.1709
2259.0159	2554.6624
2104.2854	2125.4771
2949.2770	3088.6516
3378.3566	3609.4624
2968.0716	3178.1438
1364.5889	1445.3169
1746.9808	2069.8058
1335.5557	1386.3715
1379.4735	1539.9003
1467.8699	1690.2346
2059.4358	2368.9420
2433.5762	2514.7388
1326.5647	1587.7941
1847.1248	2075.5014
2783.3167	2914.4257
1450.4803	1315.4303
1048.3382	1271.1955
1207.5541	1102.0776
1565.7343	1499.0287
1245.3012	1150.8414
1522.9718	1561.2242
1285.2653	1185.5547
1303.9363	1250.4487
993.2507	985.5542
1475.8299	1453.0089
1829.9566	1682.2265
1416.3121	1274.8082
1079.0765	1054.1845
1194.3094	1178.0772
1785.6783	1663.9117
1307.0291	1157.7953
1522.1038	1411.9497
1176.9499	1197.3308
1518.7116	1540.1932
1652.8947	1787.3774
1257.9157	1206.3449
1511.2108	1482.3694
1417.6667	1490.2107
1188.2752	1159.5672
1427.9940	1391.9246
1543.2258	1580.9437
1223.2494	1187.7571
1346.7821	1412.1200
1508.7356	1559.6708
1701.1819	1756.7057
1298.0913	1279.3483
1746.7020	1908.9164
1318.3220	1552.4162
1409.4034	1675.3477
1854.6868	2017.8375
1995.6500	2324.8071
1506.2606	1447.6274
1823.4717	1930.0863
931.7435	949.0790
1685.1668	1627.2044
1277.6490	1232.5117
1129.1515	1083.0983
1110.9154	1110.4792
1683.8599	1642.1468
1264.6695	1194.2483
991.0762	981.0260
2320.1248	2247.2094
1137.4845	1261.8090
848.2735	886.1834
1285.9180	1414.3903
959.5843	1045.4822
1291.8723	1230.1849
1990.2246	1835.4201
2177.2905	2091.3780
1094.1115	1137.8005
1749.6408	1569.7716
1795.4167	1566.1778
1903.6554	1739.3987
1719.1446	1558.4508
1844.5775	1614.1394
1880.2750	1644.4777
1410.8384	1462.6073
1951.8261	1692.7622
1690.7747	1584.7811
1701.8890	1509.9623
1306.9648	1330.5101
1406.8973	1372.1407
1116.2195	1114.5730
1567.2284	1526.5926
1144.7279	1151.1850
1230.4893	1299.9946
1445.1170	1487.9076
1294.8567	1251.5011
1736.7274	1657.9662
1164.9854	1121.0482
1191.6510	1178.6997
1170.2363	1190.9752
1422.7213	1430.4950
1188.0770	1338.6094
1061.8037	1054.2433
1268.2594	1318.7130
1231.8754	1215.6463
1618.8440	1843.1546
1947.1148	1834.8450
1927.9393	1864.3919
1191.6782	1146.7707
2250.2233	2005.4226
1629.8101	1617.8217
1449.0597	1531.9053
2162.4935	1972.7263
944.0572	977.6881
2117.0444	2057.5728
2373.9320	2283.8888
1748.9657	1727.9291
1452.6851	1449.4544
1665.6437	1534.6123
1903.1264	1785.5937
1675.5375	1595.1144
2339.0004	2234.5812
2191.3220	2216.7264
2027.1209	1794.0008
922.9556	890.9444
1111.6231	1241.1664
1091.2387	1012.6525
1583.8665	1625.5781
1420.7973	1341.2229
1805.7201	1781.9722
1833.9130	1735.9870
1676.6156	1462.8780
1245.4128	1186.0894
1824.8455	1737.7647
1180.5211	1164.3603
1627.2222	1595.7973
1178.6624	1153.8605
1392.7182	1405.7991
1913.9410	1854.6188
2048.2251	1952.7266
1220.8583	1223.3814
1374.4701	1329.4612
1626.0332	1495.3294
1510.5247	1392.6055
740.5120	758.4379
1116.9888	1041.1580
2263.1401	2124.6576
1402.2835	1315.2684
1122.6821	1217.5401
1313.5753	1402.1993
1364.1902	1263.8869
935.0487	922.9973
1397.9242	1242.8483
1837.9276	1626.0658
1320.4397	1327.4306
1499.6336	1482.1511
1215.1918	1203.6931
1758.5685	1619.1143
1382.1715	1298.5195
1172.6564	1144.1263
1271.8711	1353.1127
1282.8542	1176.3244
1411.1074	1246.5015
1399.6903	1340.6081
2100.9422	2006.2261
951.4668	941.3798
1108.6519	1174.1546
930.1532	949.8100
1179.3473	1085.6583
1771.1668	1944.0401
1138.6668	1340.5917
1209.6785	1167.1894
1124.8320	1271.2557
1383.8157	1452.0138
1362.3102	1256.3168
999.7525	1087.8148
1237.2275	1163.0387
2032.1939	2143.3273
1226.8109	1180.0263
2060.8569	2120.7329
1310.6506	1225.9751
1868.5722	1728.6885
1600.7804	1512.7062
2105.4565	2259.3897
1700.6228	1557.5073
1557.6123	1410.1674
1854.7205	2050.8510
1552.8587	1510.4489
1563.2776	1406.9502
1466.0645	1300.8105
2035.2791	2062.5799
1102.4364	1080.9533
1294.8556	1251.2150
1257.4550	1287.8668
957.3881	906.7977
1091.7875	1096.5674
1568.3093	1438.1989
1209.3792	1219.9795
1120.6253	1057.1315
1611.4317	1560.7364
1248.3213	1177.6477
1550.0300	1492.1515
1163.4844	1109.9410
1536.1338	1565.6963
1186.5972	1101.9955
1228.0733	1170.6524
1476.4291	1487.6670
1305.1406	1195.4384
1880.6177	1939.1764
1585.4059	1869.1699
2500.9398	2424.8866
1288.2740	1224.9069
874.4198	821.8570
1604.9498	1785.5151
2861.7818	2759.7960
1518.5236	1577.3639
1314.3055	1352.5165
1285.9145	1235.8960
1234.3261	1179.6025
1086.3756	1116.0421
1042.5359	1037.9509
1346.3083	1292.2631
1428.4516	1351.9109
1151.6896	1211.0454
2763.3163	3130.8357
1528.9712	1848.6219
1827.3577	1955.8673
1351.0973	1364.1334
2532.2417	2531.6277
2481.5811	2646.3458
1447.3911	1728.9896
1818.7911	1899.7953
2540.7158	2696.2928
1966.9090	1923.3510
1384.8639	1404.9584
2010.5109	2135.4105
1802.5216	1872.1875
1789.4429	1977.3045
1687.0865	1730.3583
1352.9035	1494.2266
1253.4520	1360.7582
2146.0857	2562.9971
1070.1888	1332.6766
1660.6722	2006.5976
1860.2167	2143.7966
2217.8230	2633.1316
1819.4582	2100.5378
1579.5696	1735.4074
1629.7607	1889.5275
1599.5953	1920.7405
1125.8206	1279.3463
1513.5657	1730.6126
1948.8586	2379.9532
1799.4660	1935.4090
1396.8275	1340.1638
2864.2390	2773.2643
1559.7323	1576.9642
2810.5843	2694.2149
2362.1101	2180.3990
2827.3880	2827.1318
1888.8883	1717.2699
2998.2890	3121.3689
1810.7987	1631.4230
3466.7537	3487.4532
2538.5610	2433.5398
2676.6218	2632.6327
2656.1212	2415.8497
2399.8479	2265.2658
2579.5697	2371.6697
2255.0171	2348.8765
1471.5934	1700.8224
1319.8382	1457.0350
961.0193	1023.2878
1118.9517	1110.3400
1156.9922	1203.9718
1983.0696	2067.2755
898.7180	1055.3393
2341.8552	2433.0584
1080.2037	1070.5952
1160.2969	1250.5091
1132.0685	1057.7911
945.3798	1105.8133
1608.9487	1926.8453
1314.7779	1349.5673
1433.1284	1478.4962
1177.5296	1133.2864
917.9466	964.0783
1035.2434	1199.8292
1311.2342	1501.6424
1116.8532	1293.7983
1306.9208	1413.6948
1099.0100	1201.6688
1561.2175	1559.9696
1346.7658	1435.6570
1150.6676	1128.4653
1284.5887	1471.3613
1671.4924	1627.6959
1258.1614	1282.4208
1212.0652	1169.9573
1281.3368	1205.2813
1284.2278	1324.6350
1593.1616	1585.7002
1487.5927	1561.5883
2331.9813	2366.9973
1906.2117	1852.0632
1888.8610	1870.5793
1192.5230	1389.9169
1505.2678	1647.8965
1398.4127	1486.2375
1761.0945	1676.1680
1414.8823	1452.3433
1232.9655	1299.2032
1479.2035	1547.3451
1899.3591	1891.2041
1620.8226	1566.6704
1376.3946	1369.4192
1028.6822	988.0800
2919.4453	2787.6406
2914.3920	2818.5292
2882.6444	2860.4061
1316.9954	1299.9173
3323.6313	3148.5913
3760.7857	3729.6957
2923.5455	2756.8589
2809.5331	2828.9159
2765.4224	2638.2458
3413.0212	3282.5376
2430.4327	2490.1683
3551.6520	3538.3776
3073.4554	2953.8118
3492.1190	3351.2244
2907.0544	3040.9622
3332.1613	3085.2695
1926.7641	2221.3086
3207.6943	3003.3999
1997.7037	2005.8305
3266.1211	3080.7077
3598.4599	3483.0235
2603.1325	3001.2727
2192.1866	2421.7337
1311.2010	1537.7028
773.1695	804.7770
1955.1251	2460.7304
2377.8888	2601.0546
1157.8882	1291.9098
1467.4539	1842.1574
1353.4829	1686.0353
1179.6224	1251.8838
1127.1925	1317.8130
1017.3515	1141.1573
1851.3309	2150.1916
1086.2283	1164.8794
1370.4944	1291.6517
1346.4397	1288.8662
1621.8844	1460.0719
788.9994	729.9431
1584.5239	1734.9415
1780.9683	1821.9015
1085.1147	994.2183
1882.1833	1671.9447
1846.7141	1811.8971
1146.1732	1131.3518
1608.8853	1603.4984
1401.0864	1416.5931
2081.4341	2095.3358
629.4601	641.4117
1548.0895	1508.9231
1257.9861	1258.2710
1293.6460	1192.2567
1093.5804	1040.6421
1094.0466	1208.3700
1456.3901	1520.5808
1979.8222	1847.6710
1182.3853	1227.0029
1069.1543	1007.9484
1174.7127	1100.4281
1324.5380	1340.8538
1181.9002	1227.2045
1166.3237	1025.8241
1186.3739	1312.5799
1865.2273	2022.9847
1161.1339	1108.9328
1568.2296	1689.3718
2225.5828	2103.1674
2051.0882	1876.0139
1431.9815	1428.7502
735.1136	737.2069
1265.0043	1293.5737
1293.5714	1335.8421
2109.3392	2153.1305
885.0186	941.0048
1408.1033	1448.8585
1810.1547	1903.6817
1030.3378	1157.0955
1624.4461	1714.9134
1587.3632	1415.9216
1880.9203	1631.3810
1515.9759	1319.1854
1350.9008	1364.4585
1120.6690	1025.1327
1577.3754	1332.3881
1349.5440	1242.2045
1408.3941	1290.4608
1169.0342	1040.3302
618.9321	618.0882
1322.5823	1289.0434
1517.2419	1345.2320
1329.3577	1162.1639
934.9711	963.0275
1429.5391	1369.7357
1063.3856	977.1018
1742.4750	1860.5050
1030.6498	911.7154
2070.5900	1958.7716
1258.9388	1201.6193
1244.8068	1139.7460
1299.2659	1180.7413
1218.7239	1262.5332
1423.6127	1345.5311
1141.2971	1052.4486
1467.4543	1353.4013
1030.1626	956.1365
1367.5818	1328.3983
2213.5386	2091.0340
1218.4642	1353.3351
1575.7512	1505.5813
1268.7435	1225.4762
798.9787	766.1658
1142.1629	1071.8246
1074.0447	1050.3975
1661.3904	1565.8394
2098.1699	2004.3433
1086.2573	1124.4381
2197.2710	2119.2388
1032.5357	1133.6838
1118.4869	1297.6217
952.1271	1007.7058
1107.4642	1257.8100
2020.2829	1933.1125
1753.7192	1653.4322
1294.5725	1279.1786
1103.3834	1060.1665
1119.5807	1090.3481
1089.7091	1072.2089
1294.9104	1263.4010
1217.5943	1255.2060
1053.5530	1048.8703
1724.0977	1825.3131
1617.6845	1549.8613
1611.8430	1745.8769
1066.0225	1226.6157
1390.9860	1277.7711
1948.0118	1925.8338
912.8127	920.4700
