# d_ij	D_ij  (Smith-Waterman)
87.0000	839.1877
113.0000	1163.1629
39.0000	497.7027
96.0000	1271.5565
108.0000	1546.6583
77.0000	914.5775
82.0000	1159.7362
81.0000	790.9918
90.0000	1194.3902
57.0000	763.2640
95.0000	1225.2069
109.0000	1149.5443
76.0000	1160.8945
58.0000	731.5162
57.0000	777.3365
78.0000	930.3290
67.0000	843.4240
67.0000	731.1553
78.0000	886.9543
62.0000	957.5803
81.0000	1023.1618
80.0000	1203.7558
64.0000	1196.8709
72.0000	943.7182
103.0000	1508.6908
66.0000	730.3506
44.0000	879.9545
79.0000	847.3181
95.0000	967.8864
92.0000	991.6935
100.0000	1649.7369
82.0000	1213.9753
94.0000	1027.0248
75.0000	941.6985
101.0000	1389.6892
103.0000	1565.5018
102.0000	1189.5915
102.0000	1253.9617
83.0000	1412.3272
68.0000	1200.4399
59.0000	1148.3014
73.0000	1629.6540
62.0000	969.9093
86.0000	1280.3843
93.0000	1419.9394
95.0000	1182.1726
92.0000	1024.1601
100.0000	990.8057
80.0000	1261.6529
99.0000	1273.7017
89.0000	1110.1333
55.0000	611.3166
103.0000	1465.6098
80.0000	1461.7633
111.0000	1078.8531
122.0000	1271.8129
77.0000	824.9630
97.0000	1768.2952
75.0000	1043.5497
76.0000	852.1596
90.0000	1312.5944
82.0000	1097.8889
86.0000	1145.7975
65.0000	827.6110
71.0000	989.7090
68.0000	1055.1796
69.0000	910.4790
95.0000	1907.2693
94.0000	1291.8328
44.0000	641.0647
77.0000	1053.3926
76.0000	1450.6881
60.0000	1080.1833
109.0000	1280.0047
83.0000	1047.4865
69.0000	781.6214
82.0000	1144.7777
74.0000	730.7147
28.0000	514.1751
69.0000	995.1623
66.0000	1088.7846
33.0000	448.2276
67.0000	967.1174
71.0000	948.3396
36.0000	468.5339
42.0000	667.7095
73.0000	1299.7030
85.0000	1008.9301
76.0000	973.6632
84.0000	1246.3386
78.0000	974.0431
78.0000	1253.9314
98.0000	960.1542
86.0000	1410.0950
77.0000	1142.4377
104.0000	1127.5123
93.0000	1420.3169
86.0000	1358.9511
65.0000	1325.8612
44.0000	569.9474
43.0000	652.8736
64.0000	869.1950
58.0000	877.2434
93.0000	1671.2522
65.0000	1494.2570
86.0000	1671.6088
98.0000	1003.6075
78.0000	821.9148
60.0000	1126.9818
96.0000	1050.8911
112.0000	1357.4903
63.0000	799.2171
72.0000	806.7763
89.0000	1408.6092
106.0000	1322.8152
43.0000	613.9414
57.0000	896.8813
50.0000	1142.9068
61.0000	1069.0051
52.0000	841.4844
97.0000	1477.1987
88.0000	1530.9135
75.0000	1089.7394
86.0000	1295.6944
60.0000	665.4442
79.0000	971.7428
83.0000	1124.2544
80.0000	1890.3322
47.0000	747.4035
41.0000	723.1182
81.0000	1579.4189
66.0000	1112.2266
69.0000	814.7024
58.0000	810.7281
85.0000	1019.3704
75.0000	831.2665
64.0000	807.7128
90.0000	1271.0264
83.0000	1126.3055
76.0000	890.8288
101.0000	1036.1023
74.0000	887.0626
78.0000	929.1760
87.0000	1641.5103
38.0000	689.2257
79.0000	1329.3171
106.0000	2024.2885
84.0000	1291.8746
73.0000	813.6412
98.0000	1943.4639
79.0000	860.9925
74.0000	1769.1173
79.0000	1774.7665
118.0000	945.3740
102.0000	936.4550
103.0000	1367.6213
93.0000	1483.7345
99.0000	1020.0294
111.0000	1247.9503
116.0000	2362.0102
105.0000	2103.7481
100.0000	2505.4996
103.0000	1427.1888
74.0000	839.3021
96.0000	1339.4730
101.0000	1250.2592
90.0000	1021.4088
66.0000	737.7967
96.0000	2079.5865
75.0000	752.4653
82.0000	1046.3575
57.0000	713.4564
101.0000	1832.2631
65.0000	674.9430
126.0000	1562.2753
125.0000	1759.2714
76.0000	1018.7777
71.0000	1077.8107
91.0000	1045.6558
80.0000	1146.1047
103.0000	1068.8966
116.0000	1285.6703
79.0000	983.8801
80.0000	1053.5578
61.0000	745.2919
63.0000	808.7892
69.0000	685.3174
111.0000	2076.9429
75.0000	736.6274
59.0000	1362.4199
101.0000	1466.4229
54.0000	750.3493
48.0000	801.5909
76.0000	778.2262
86.0000	1157.9793
94.0000	1325.4961
32.0000	484.3057
99.0000	1495.2070
99.0000	1849.8076
75.0000	958.4049
89.0000	949.3556
77.0000	1134.4479
119.0000	1656.9526
56.0000	555.8345
64.0000	717.5570
78.0000	1358.3461
75.0000	1245.5601
116.0000	1146.4711
81.0000	1079.8685
87.0000	1442.7100
51.0000	724.9579
76.0000	1234.1378
61.0000	1125.6056
78.0000	1018.2691
88.0000	1497.4712
86.0000	1026.8690
58.0000	772.3937
77.0000	1115.7078
84.0000	1365.9649
103.0000	1851.7138
83.0000	890.5526
68.0000	1003.8785
98.0000	1805.6965
91.0000	1162.1824
78.0000	838.4987
76.0000	892.3990
96.0000	1120.5677
75.0000	1015.3797
93.0000	972.7261
99.0000	1530.3999
96.0000	1489.4630
66.0000	733.3785
85.0000	909.4680
108.0000	1122.2246
60.0000	1149.8278
88.0000	709.8338
67.0000	706.7928
79.0000	919.8761
109.0000	1372.9108
90.0000	1148.7280
88.0000	1646.1191
87.0000	1254.9088
68.0000	1009.2611
61.0000	889.4605
88.0000	1078.7048
73.0000	801.8154
93.0000	1020.6723
92.0000	1073.5642
36.0000	492.5525
66.0000	1283.5466
83.0000	1555.7365
76.0000	1051.0756
77.0000	1116.0161
54.0000	716.8375
61.0000	869.6643
55.0000	642.9028
59.0000	776.5282
65.0000	902.9928
82.0000	1668.0288
89.0000	1000.1860
87.0000	1163.2798
72.0000	1153.8041
90.0000	825.1982
64.0000	1107.2868
39.0000	657.5257
64.0000	849.0371
82.0000	1072.3451
68.0000	969.6824
98.0000	1687.8294
72.0000	816.3774
56.0000	808.2722
84.0000	1106.7936
52.0000	904.8735
55.0000	707.4376
66.0000	798.4735
77.0000	896.7252
53.0000	710.3661
65.0000	771.0227
59.0000	814.4814
72.0000	1194.7937
59.0000	745.8928
108.0000	1637.9255
76.0000	987.1920
97.0000	2001.8342
82.0000	1198.0083
110.0000	1332.1802
89.0000	784.2525
141.0000	1356.6916
96.0000	1339.8194
85.0000	1158.7493
74.0000	888.1171
77.0000	903.0504
87.0000	1358.9687
102.0000	1304.4907
71.0000	845.7825
99.0000	1421.2459
111.0000	1998.1742
54.0000	635.4620
43.0000	651.0392
89.0000	1394.9351
68.0000	971.1251
83.0000	1195.7240
73.0000	918.9059
89.0000	1378.2990
84.0000	1264.0079
115.0000	1791.7399
94.0000	1148.0592
81.0000	1069.6111
78.0000	1008.3670
76.0000	1025.7056
130.0000	1424.9982
85.0000	770.8826
51.0000	669.6895
55.0000	723.4445
60.0000	1110.3909
74.0000	996.2008
55.0000	825.3702
88.0000	1032.5541
79.0000	886.4604
54.0000	684.4092
121.0000	1330.3639
87.0000	1348.1973
127.0000	1079.4165
124.0000	1241.5555
98.0000	1103.9221
93.0000	1165.5677
43.0000	724.9138
85.0000	1235.6780
55.0000	761.0440
64.0000	882.0113
88.0000	1131.1322
60.0000	973.2893
57.0000	878.2141
74.0000	1049.1883
93.0000	1226.7274
81.0000	1041.7543
92.0000	1136.5632
100.0000	1065.2117
85.0000	1006.1471
79.0000	1223.9395
96.0000	1569.6981
77.0000	947.7320
84.0000	1102.1597
79.0000	795.1176
60.0000	788.7712
102.0000	1236.9091
66.0000	971.8148
74.0000	1258.3418
74.0000	974.9174
78.0000	1294.1530
66.0000	871.8004
58.0000	673.0943
102.0000	1731.9550
62.0000	755.4151
81.0000	1131.7685
86.0000	1129.9150
75.0000	926.9369
81.0000	1072.8858
104.0000	1151.5867
123.0000	1727.7581
102.0000	1198.5675
90.0000	1226.3132
94.0000	1002.9197
109.0000	1236.5840
62.0000	912.7913
65.0000	1301.1303
115.0000	1167.8887
109.0000	1083.7767
126.0000	1472.5081
56.0000	679.8500
104.0000	1246.1428
78.0000	976.5388
86.0000	1180.3660
71.0000	744.7765
102.0000	2152.0325
97.0000	2107.9801
104.0000	1627.9533
107.0000	2033.5555
88.0000	1164.3144
90.0000	963.2632
81.0000	896.9437
60.0000	845.5578
88.0000	1713.7479
68.0000	1024.8590
58.0000	686.5246
63.0000	1053.0546
93.0000	1519.3222
90.0000	1135.1476
83.0000	947.0396
73.0000	835.7009
106.0000	1112.4154
106.0000	1962.9957
96.0000	1317.8255
103.0000	1865.0480
89.0000	2093.1995
97.0000	1520.0461
98.0000	1650.9767
65.0000	828.8377
76.0000	1053.9317
79.0000	1298.3975
72.0000	848.7921
100.0000	1549.4735
79.0000	1169.5452
55.0000	716.7901
67.0000	779.7461
76.0000	937.4177
73.0000	974.1068
72.0000	1097.0214
94.0000	1151.5120
73.0000	803.0965
115.0000	1805.4994
111.0000	1591.3378
95.0000	1006.0835
66.0000	747.1037
80.0000	1213.8270
86.0000	1383.8483
61.0000	1342.9564
41.0000	607.9441
71.0000	887.1054
69.0000	836.0120
52.0000	1093.5063
77.0000	1053.4610
84.0000	1095.7974
65.0000	1041.4624
49.0000	681.2547
78.0000	1324.3549
89.0000	1491.2102
108.0000	1685.3973
97.0000	1606.5976
105.0000	1257.7297
94.0000	1651.4999
79.0000	1705.2660
77.0000	1086.8395
63.0000	795.0371
69.0000	998.6811
63.0000	741.1532
77.0000	1186.3912
79.0000	1742.6818
100.0000	1444.9886
98.0000	1150.3965
100.0000	1515.9763
97.0000	1672.9220
101.0000	1027.7918
93.0000	1467.0883
81.0000	1650.3345
81.0000	1254.7685
109.0000	1151.3522
66.0000	825.2878
68.0000	1085.8913
68.0000	670.0328
76.0000	1303.1285
88.0000	1310.3252
60.0000	714.1036
73.0000	847.8231
72.0000	886.4423
86.0000	1037.9711
86.0000	1384.3670
85.0000	976.3503
93.0000	1110.7961
76.0000	807.3636
84.0000	852.5186
86.0000	863.2983
93.0000	1005.2801
106.0000	1283.9533
62.0000	663.6957
98.0000	983.4043
81.0000	1031.0907
77.0000	1057.6181
88.0000	1155.0342
79.0000	1450.6481
72.0000	1048.7135
71.0000	1001.1413
90.0000	1095.2844
85.0000	1067.8183
99.0000	1012.9304
112.0000	1194.5911
74.0000	1152.2153
69.0000	865.6119
76.0000	1049.0548
99.0000	1834.6629
96.0000	1449.1708
64.0000	988.9590
79.0000	1428.7799
73.0000	1091.3130
70.0000	923.9177
61.0000	892.9658
58.0000	798.1103
93.0000	1407.9020
92.0000	1190.8232
82.0000	1267.9921
80.0000	1112.9564
103.0000	1673.3284
105.0000	1335.2797
109.0000	1212.7539
104.0000	1201.7188
80.0000	1359.9706
78.0000	1372.3615
118.0000	1057.3249
86.0000	753.7347
84.0000	655.1092
92.0000	835.8660
61.0000	1229.6260
80.0000	1243.7170
80.0000	1401.4507
79.0000	1128.7108
85.0000	881.4738
93.0000	1031.4630
68.0000	931.3367
67.0000	938.7374
88.0000	984.9914
85.0000	962.4323
80.0000	1090.3449
90.0000	841.3560
87.0000	858.6664
46.0000	623.2207
66.0000	1045.7457
87.0000	1056.1723
65.0000	937.5692
87.0000	757.0707
73.0000	713.5405
87.0000	1105.5478
71.0000	1007.8115
81.0000	1002.4430
56.0000	915.1066
77.0000	714.8734
73.0000	1446.9209
82.0000	1307.7507
132.0000	1210.9286
50.0000	601.2121
85.0000	1467.0610
69.0000	1011.9624
75.0000	966.8071
85.0000	886.5687
63.0000	811.9089
70.0000	838.6465
102.0000	1079.9370
86.0000	906.9377
78.0000	995.6164
52.0000	826.1574
70.0000	1305.1008
42.0000	605.7359
68.0000	932.9930
76.0000	1531.9282
73.0000	885.3768
102.0000	2064.1076
140.0000	1900.4515
97.0000	1692.2494
125.0000	1694.2031
90.0000	2254.2653
102.0000	1188.6715
92.0000	895.3122
60.0000	633.2993
74.0000	994.3903
68.0000	694.2507
87.0000	1097.5628
79.0000	1085.4547
60.0000	956.2134
83.0000	914.5950
102.0000	1439.3165
83.0000	1127.6684
92.0000	1134.8198
87.0000	1132.1855
65.0000	1066.9114
106.0000	1395.8481
63.0000	819.8171
79.0000	943.8072
67.0000	1030.3417
68.0000	994.7804
64.0000	996.4497
71.0000	1084.8244
80.0000	944.8365
59.0000	950.2189
95.0000	950.0084
108.0000	1551.1286
86.0000	793.1658
68.0000	930.2172
78.0000	942.2675
58.0000	973.9815
109.0000	1152.0226
71.0000	818.8309
87.0000	1184.1233
37.0000	623.9263
60.0000	721.4430
71.0000	940.7635
37.0000	593.4813
79.0000	1169.1895
54.0000	718.1588
107.0000	1367.1854
80.0000	1372.3717
72.0000	1092.8751
73.0000	1021.5850
92.0000	1108.9400
85.0000	1031.6220
72.0000	1095.4707
80.0000	1179.7034
72.0000	904.7386
44.0000	693.7089
47.0000	576.4547
69.0000	1040.2442
83.0000	1061.2314
91.0000	1308.8972
81.0000	953.3960
94.0000	1206.6433
97.0000	1018.2200
87.0000	1129.8195
94.0000	1082.4306
101.0000	1002.6066
48.0000	779.4896
93.0000	1022.8959
62.0000	765.4175
59.0000	786.0611
91.0000	1025.0171
72.0000	931.3732
103.0000	1599.8187
82.0000	980.7344
80.0000	1234.1734
76.0000	874.1167
68.0000	991.9355
88.0000	1244.2669
90.0000	1222.6758
53.0000	1100.6562
67.0000	790.8097
83.0000	972.8947
70.0000	1106.8207
53.0000	754.6416
68.0000	1131.6148
50.0000	778.1594
40.0000	491.4794
68.0000	809.0785
93.0000	1316.3510
80.0000	1215.6200
74.0000	999.5299
75.0000	768.8251
85.0000	904.2323
75.0000	1285.4618
67.0000	978.7809
109.0000	1321.2010
87.0000	1369.4919
92.0000	1012.7823
94.0000	1342.9415
74.0000	1062.8396
118.0000	1663.8257
58.0000	786.5545
64.0000	839.2592
78.0000	1122.9871
81.0000	916.3733
74.0000	882.9270
92.0000	908.4690
74.0000	1133.4355
82.0000	898.5655
72.0000	706.7107
88.0000	906.4789
94.0000	1120.9175
80.0000	967.9897
118.0000	1175.9065
74.0000	1007.8016
115.0000	1550.1161
109.0000	1659.6735
82.0000	1033.9845
92.0000	879.3111
64.0000	665.3631
77.0000	955.4957
100.0000	1095.8540
71.0000	836.6146
70.0000	748.0321
111.0000	1115.5537
87.0000	1418.9785
95.0000	1487.7379
85.0000	891.3024
65.0000	770.9034
57.0000	636.1855
86.0000	1538.5864
63.0000	1080.2166
94.0000	1238.8204
91.0000	1086.5928
81.0000	980.3897
92.0000	1566.1558
51.0000	638.7143
54.0000	790.8502
55.0000	789.9595
88.0000	1879.2914
36.0000	612.3300
69.0000	843.7132
117.0000	1481.6761
95.0000	1015.4664
80.0000	1135.5245
82.0000	1308.2049
67.0000	995.0658
100.0000	1095.6076
52.0000	766.4750
119.0000	1027.2118
65.0000	1783.4181
132.0000	1531.2831
101.0000	1276.5594
101.0000	1224.2990
93.0000	1314.9129
110.0000	1285.7978
99.0000	1088.4209
105.0000	1475.4782
67.0000	1147.2593
87.0000	1433.3136
85.0000	1570.0535
69.0000	997.0617
80.0000	1078.3450
91.0000	829.7542
98.0000	895.6852
92.0000	902.8577
55.0000	1004.2769
73.0000	1012.8198
66.0000	859.7744
79.0000	1126.5043
105.0000	1654.7109
55.0000	755.8598
33.0000	638.4387
59.0000	778.0360
37.0000	575.0861
71.0000	902.5453
55.0000	936.2713
90.0000	917.7581
113.0000	1364.0484
63.0000	775.8943
85.0000	1514.3910
67.0000	964.0726
105.0000	2170.4313
85.0000	1501.1449
64.0000	941.6008
117.0000	1164.8845
89.0000	1110.8789
90.0000	1169.4135
61.0000	572.5417
56.0000	841.2800
81.0000	1496.2767
59.0000	709.7013
77.0000	907.5087
68.0000	790.6504
95.0000	1523.6837
110.0000	1703.9448
94.0000	1364.2317
63.0000	967.9814
111.0000	1717.0381
83.0000	1389.1969
95.0000	1194.5627
55.0000	699.0308
111.0000	2622.5674
77.0000	989.5474
93.0000	2014.7327
107.0000	1826.9527
53.0000	814.8399
56.0000	845.2668
83.0000	974.7882
97.0000	2037.8175
50.0000	726.1432
71.0000	839.7500
114.0000	1478.3247
85.0000	1462.0465
59.0000	818.1711
45.0000	770.2026
67.0000	994.4385
50.0000	695.3647
65.0000	852.0681
82.0000	1022.8978
97.0000	1334.8603
91.0000	1151.9497
86.0000	780.1051
89.0000	877.7038
83.0000	980.4795
52.0000	641.0023
66.0000	842.9353
69.0000	1078.8123
89.0000	1404.7448
56.0000	859.2811
83.0000	1136.0158
69.0000	851.1193
66.0000	805.1087
53.0000	823.7403
57.0000	1158.6492
51.0000	583.3250
95.0000	1003.7271
101.0000	1161.8864
53.0000	1063.9455
83.0000	1101.2665
108.0000	1175.9983
104.0000	2158.9738
120.0000	1684.9950
140.0000	1212.6896
111.0000	1308.3684
96.0000	1643.1007
100.0000	1462.6784
86.0000	944.7391
101.0000	1495.9104
83.0000	1146.9211
66.0000	966.3333
56.0000	716.9547
71.0000	778.9711
49.0000	722.7586
79.0000	921.2882
81.0000	867.1678
71.0000	1306.9767
76.0000	928.1896
79.0000	1382.7494
31.0000	477.5144
119.0000	2347.9037
70.0000	906.5098
71.0000	820.4072
79.0000	1173.9148
105.0000	1368.7469
68.0000	852.0657
119.0000	2388.0092
57.0000	792.4468
67.0000	1082.3659
93.0000	2031.4793
76.0000	1090.2220
61.0000	707.4772
81.0000	1390.1842
54.0000	663.2767
72.0000	1151.4617
64.0000	1023.8848
61.0000	927.6745
91.0000	1447.6477
70.0000	869.8598
95.0000	1486.1319
90.0000	1633.3781
92.0000	1814.7374
95.0000	1271.1554
62.0000	683.3213
109.0000	1103.8424
101.0000	1537.1779
79.0000	975.0385
62.0000	1068.4231
75.0000	900.5931
100.0000	1381.2487
56.0000	942.0658
42.0000	766.6499
63.0000	942.3778
76.0000	808.2574
71.0000	980.8303
80.0000	1316.0122
72.0000	896.4575
115.0000	2030.9042
80.0000	915.3753
31.0000	636.2484
72.0000	706.7843
89.0000	1116.0771
63.0000	613.6286
92.0000	1118.2325
106.0000	1911.7657
84.0000	2181.2914
111.0000	1991.1253
90.0000	1667.7602
98.0000	2198.7851
95.0000	1047.4483
91.0000	1167.2001
109.0000	1184.0051
53.0000	777.7892
50.0000	708.1469
89.0000	1099.8891
97.0000	1889.7989
119.0000	1407.0096
65.0000	1267.0549
60.0000	953.1653
102.0000	1046.0478
75.0000	1283.7741
96.0000	954.7460
105.0000	1313.9726
90.0000	1143.5873
89.0000	1080.2907
72.0000	631.9525
65.0000	924.9541
74.0000	650.4829
71.0000	856.0397
73.0000	761.1071
86.0000	976.0123
94.0000	1121.0727
72.0000	862.0255
62.0000	952.4999
53.0000	600.8494
92.0000	1300.9074
47.0000	670.1671
71.0000	1024.3456
69.0000	984.1402
51.0000	669.6297
87.0000	1112.7785
78.0000	872.1995
79.0000	940.4105
50.0000	680.9464
90.0000	1268.9697
101.0000	1449.3654
68.0000	732.3360
104.0000	1203.7359
88.0000	1233.1164
92.0000	1160.3741
64.0000	807.7524
74.0000	1006.6042
81.0000	1739.2792
53.0000	781.4781
81.0000	1086.0626
66.0000	1036.9127
60.0000	1136.7093
65.0000	934.1456
71.0000	854.5853
87.0000	932.2081
75.0000	835.8206
64.0000	1079.5777
83.0000	1365.6866
79.0000	879.7977
62.0000	700.2628
102.0000	1274.8757
89.0000	747.8315
98.0000	1204.4567
84.0000	960.5040
50.0000	604.5163
80.0000	876.4930
70.0000	1373.0025
102.0000	1106.1519
92.0000	1209.7884
93.0000	1178.6043
71.0000	1256.7466
93.0000	1195.4564
49.0000	979.7122
42.0000	1117.0765
77.0000	938.1706
93.0000	1018.4007
97.0000	1269.9591
95.0000	1276.9949
64.0000	958.6198
99.0000	1234.1880
86.0000	1285.7309
46.0000	710.8699
52.0000	694.9849
74.0000	796.9341
71.0000	1360.0485
121.0000	1946.6967
95.0000	1902.7927
86.0000	1361.3038
76.0000	1214.6555
95.0000	1187.0114
73.0000	1254.2711
88.0000	1012.2569
64.0000	1083.3707
59.0000	898.9972
110.0000	1007.2041
90.0000	1576.7080
119.0000	1079.6314
71.0000	975.9529
93.0000	1078.4674
86.0000	981.7393
101.0000	1144.5541
64.0000	802.7976
79.0000	916.2030
72.0000	929.2233
69.0000	907.7731
72.0000	1099.3162
48.0000	777.3391
48.0000	744.3386
58.0000	794.6798
85.0000	1271.8443
71.0000	1014.9897
74.0000	988.1538
87.0000	864.2245
100.0000	1048.8203
68.0000	1325.6229
106.0000	993.7022
62.0000	1239.3999
120.0000	1341.0921
81.0000	1753.6442
77.0000	1270.5133
86.0000	1258.8360
100.0000	1311.0469
76.0000	1106.9435
95.0000	1095.1219
64.0000	792.4090
100.0000	1547.6033
14.0000	281.0053
71.0000	833.6066
83.0000	1207.9752
63.0000	765.3522
62.0000	811.5245
63.0000	915.5217
109.0000	2104.9931
78.0000	1040.6094
81.0000	1212.8957
85.0000	1000.0100
85.0000	965.4905
90.0000	959.7208
87.0000	1074.2011
101.0000	1975.6042
120.0000	1494.1740
117.0000	1549.0629
104.0000	1480.8849
104.0000	1356.7269
95.0000	1490.0349
100.0000	1461.5375
95.0000	1896.1466
82.0000	1203.3171
84.0000	899.5554
47.0000	760.0237
77.0000	1125.3853
46.0000	508.1614
74.0000	1284.0327
94.0000	980.5142
83.0000	847.0490
90.0000	1311.5380
112.0000	1505.8685
76.0000	1156.6382
54.0000	701.8347
71.0000	809.0068
61.0000	956.8218
83.0000	1040.2288
99.0000	1601.1583
117.0000	1791.0187
87.0000	1066.4239
105.0000	947.8122
94.0000	1552.8310
102.0000	1150.6311
81.0000	1223.0307
109.0000	1459.1271
79.0000	995.4999
63.0000	1043.2008
75.0000	1544.9725
54.0000	662.3685
77.0000	1344.3318
86.0000	1079.6963
98.0000	1072.6043
85.0000	972.5122
55.0000	664.5751
87.0000	1133.4108
106.0000	1338.2152
96.0000	1223.3119
113.0000	1608.5658
115.0000	964.8938
99.0000	924.4999
58.0000	823.6358
69.0000	897.6614
107.0000	2223.3173
114.0000	1838.7322
101.0000	2066.8575
88.0000	1142.4500
90.0000	1569.9465
85.0000	971.4587
83.0000	1091.1370
96.0000	1029.5203
87.0000	983.0748
66.0000	736.4319
88.0000	1066.2270
97.0000	1323.0858
62.0000	917.8366
89.0000	992.5583
61.0000	716.4440
85.0000	1110.9185
79.0000	827.3548
86.0000	1377.0490
83.0000	1182.4906
77.0000	1586.0151
65.0000	861.3130
85.0000	1426.4824
65.0000	1225.0535
90.0000	1121.5257
84.0000	1017.6620
84.0000	1068.0786
80.0000	1152.8643
55.0000	1088.0570
97.0000	1055.9602
96.0000	1057.5330
74.0000	1417.2240
64.0000	1123.0263
66.0000	645.8328
116.0000	1363.0686
70.0000	847.3700
74.0000	1239.0787
98.0000	1567.4132
88.0000	977.4600
74.0000	1226.3197
79.0000	1212.2129
59.0000	617.0024
58.0000	794.2544
59.0000	1140.7664
77.0000	839.6595
80.0000	906.0839
74.0000	965.2647
74.0000	805.9355
117.0000	1515.4841
52.0000	639.6687
88.0000	1022.3972
66.0000	1106.5297
92.0000	755.8333
91.0000	1323.5755
85.0000	1333.9970
62.0000	840.1786
79.0000	905.6732
90.0000	963.4065
70.0000	942.3863
74.0000	1253.3044
99.0000	1954.5751
86.0000	1176.4030
136.0000	1457.9808
112.0000	1754.1619
111.0000	2075.5712
72.0000	830.9681
86.0000	1047.9752
62.0000	690.0667
90.0000	1215.1428
72.0000	851.2297
75.0000	1086.6333
60.0000	726.5563
49.0000	642.1620
62.0000	816.2426
36.0000	559.1100
68.0000	888.6327
68.0000	852.2676
88.0000	1095.3557
78.0000	1069.7663
91.0000	1046.5849
52.0000	1184.4442
101.0000	1011.2784
121.0000	1552.0631
68.0000	718.7155
85.0000	978.7645
80.0000	941.4117
71.0000	1334.3897
110.0000	1427.2757
73.0000	1010.1624
84.0000	911.1312
86.0000	975.9672
82.0000	1271.7893
98.0000	965.9337
81.0000	1099.0560
61.0000	847.9033
61.0000	659.8515
113.0000	1361.1040
93.0000	1180.5406
95.0000	1654.2878
83.0000	688.1541
81.0000	1008.0972
62.0000	657.2336
83.0000	1124.7666
88.0000	1180.5185
101.0000	1018.7895
79.0000	1090.3449
87.0000	1134.4444
102.0000	1744.1078
102.0000	1298.5068
72.0000	1004.4382
104.0000	1680.9569
72.0000	853.7845
75.0000	880.4294
63.0000	847.0584
51.0000	617.8900
39.0000	656.6430
88.0000	1459.9288
64.0000	1177.0251
77.0000	1209.7620
56.0000	802.2020
66.0000	839.5022
69.0000	1007.5257
61.0000	952.5272
90.0000	1384.5490
92.0000	1337.2090
79.0000	1433.8801
78.0000	853.6721
74.0000	945.2513
70.0000	1025.3409
57.0000	600.5298
88.0000	1120.4392
70.0000	1128.6487
85.0000	1025.7895
78.0000	1435.3439
91.0000	1170.5913
111.0000	1279.2545
114.0000	1311.3062
79.0000	731.5654
67.0000	655.5578
67.0000	832.5599
80.0000	1000.8257
66.0000	698.1347
99.0000	859.1135
88.0000	930.8813
104.0000	1119.8411
106.0000	1126.6321
73.0000	1377.5181
68.0000	629.4664
102.0000	1012.1739
74.0000	1225.5644
129.0000	1355.1339
63.0000	972.0391
53.0000	795.0321
105.0000	1105.0014
97.0000	1026.4132
106.0000	1021.0818
75.0000	908.6539
99.0000	1593.0411
51.0000	802.1696
40.0000	675.1059
62.0000	1142.3169
38.0000	667.9012
55.0000	783.5534
85.0000	1069.5476
55.0000	629.2694
57.0000	854.1920
88.0000	1449.0066
123.0000	2333.4378
82.0000	1005.9582
60.0000	871.2933
142.0000	1318.9284
125.0000	1839.0356
53.0000	953.1653
88.0000	1152.4739
56.0000	570.9080
34.0000	513.8249
121.0000	2210.3620
89.0000	1135.0330
100.0000	1177.6689
61.0000	852.8142
43.0000	559.4533
87.0000	1154.4089
76.0000	1208.0281
68.0000	1154.0312
71.0000	847.3181
100.0000	1056.3844
70.0000	595.9698
80.0000	864.5276
82.0000	1483.5161
90.0000	1920.7957
61.0000	1622.7865
89.0000	903.1655
87.0000	1193.7085
94.0000	1444.6217
87.0000	758.8333
90.0000	988.2611
81.0000	733.0948
106.0000	1054.6013
42.0000	563.6950
86.0000	1123.0761
65.0000	805.3546
80.0000	910.7601
80.0000	1201.3609
96.0000	1200.7165
53.0000	541.9114
102.0000	1284.8611
98.0000	1017.7387
67.0000	743.8037
80.0000	1043.4155
78.0000	1050.9272
71.0000	872.0069
80.0000	1003.0573
71.0000	959.1976
77.0000	953.4967
67.0000	768.7939
79.0000	1136.6706
74.0000	825.5301
101.0000	1812.1490
82.0000	1011.2032
85.0000	1489.4281
67.0000	855.8621
94.0000	1363.8284
53.0000	616.9246
91.0000	1287.8183
73.0000	865.8845
67.0000	744.7013
64.0000	758.8966
78.0000	1198.4507
122.0000	1357.3238
110.0000	1424.8481
109.0000	1364.5146
70.0000	868.1912
72.0000	926.5506
94.0000	1019.7804
72.0000	891.0376
72.0000	722.7863
130.0000	1489.7020
40.0000	816.0686
90.0000	1140.4525
78.0000	1125.5985
66.0000	930.7782
34.0000	657.8328
59.0000	1152.0330
82.0000	1334.0735
78.0000	1082.3271
69.0000	999.5339
102.0000	2187.6709
83.0000	1479.7067
63.0000	1061.0203
56.0000	747.3473
71.0000	951.7374
92.0000	879.9568
111.0000	1306.0245
80.0000	765.1536
63.0000	682.4339
97.0000	1233.4942
97.0000	1312.3064
84.0000	1085.7237
85.0000	1102.2141
69.0000	1473.7123
94.0000	1480.3527
100.0000	1303.3741
96.0000	1265.0818
93.0000	1395.4111
71.0000	951.2581
87.0000	1008.2837
113.0000	1624.1071
93.0000	1176.2942
84.0000	976.2909
102.0000	906.2141
108.0000	1186.7316
72.0000	774.0233
55.0000	885.4942
68.0000	855.4624
72.0000	1071.1284
57.0000	804.7037
80.0000	1527.6911
106.0000	1024.3359
117.0000	1524.0249
125.0000	2089.2343
94.0000	1686.9309
112.0000	2143.6380
90.0000	1094.5976
67.0000	708.9175
99.0000	1827.1037
99.0000	1324.4818
77.0000	928.8724
98.0000	1113.5457
